ID,Type,Date,Time,Source,Lat (100m),Lon (100m)
6D202381,Single_Gunshot,30-Mar-18,3:51:54,WashingtonDC6D,38.901,-76.94
5D84119,Single_Gunshot,30-Mar-18,19:41:17,WashingtonDC5D,38.911,-76.985
7D260119,Single_Gunshot,30-Mar-18,20:41:54,WashingtonDC7D,38.843,-76.984
6D202393,Single_Gunshot,31-Mar-18,0:01:29,WashingtonDC6D,38.897,-76.916
6D202396,Single_Gunshot,31-Mar-18,0:18:08,WashingtonDC6D,38.894,-76.924
5D84121,Single_Gunshot,31-Mar-18,1:02:08,WashingtonDC5D,38.899,-76.974
6D202397,Single_Gunshot,31-Mar-18,7:12:33,WashingtonDC6D,38.878,-76.942
5D84126,Single_Gunshot,31-Mar-18,15:28:32,WashingtonDC5D,38.904,-76.982
1D93897,Single_Gunshot,31-Mar-18,17:02:36,WashingtonDC1D,38.879,-77.013
4D67506,Single_Gunshot,31-Mar-18,17:46:04,WashingtonDC4D,38.929,-77.038
6D202403,Single_Gunshot,31-Mar-18,18:12:36,WashingtonDC6D,38.894,-76.924
6D202405,Single_Gunshot,31-Mar-18,19:35:07,WashingtonDC6D,38.908,-76.937
6D202406,Single_Gunshot,31-Mar-18,19:39:35,WashingtonDC6D,38.897,-76.941
