ID,Type,Date,Time,Source,Lat (100m),Lon (100m)
6D202321,Multiple_Gunshots,25-Mar-18,23:22:52,WashingtonDC6D,38.894,-76.918
6D202322,Multiple_Gunshots,25-Mar-18,23:22:55,WashingtonDC6D,38.896,-76.928
7D260027,Multiple_Gunshots,25-Mar-18,23:54:28,WashingtonDC7D,38.864,-76.986
7D260029,Multiple_Gunshots,26-Mar-18,0:13:33,WashingtonDC7D,38.859,-76.997
6D202326,Multiple_Gunshots,26-Mar-18,18:14:22,WashingtonDC6D,38.9,-76.948
5D84056,Multiple_Gunshots,26-Mar-18,22:58:58,WashingtonDC5D,38.925,-76.969
7D260050,Multiple_Gunshots,27-Mar-18,13:04:34,WashingtonDC7D,38.842,-76.985
7D260069,Multiple_Gunshots,27-Mar-18,22:52:10,WashingtonDC7D,38.855,-76.971
7D260070,Multiple_Gunshots,27-Mar-18,22:57:25,WashingtonDC7D,38.862,-76.99
7D260072,Multiple_Gunshots,27-Mar-18,23:53:54,WashingtonDC7D,38.837,-77.004
5D84095,Multiple_Gunshots,28-Mar-18,14:34:20,WashingtonDC5D,38.904,-77.012
5D84099,Multiple_Gunshots,28-Mar-18,17:30:59,WashingtonDC5D,38.902,-76.985
7D260086,Multiple_Gunshots,28-Mar-18,18:45:19,WashingtonDC7D,38.842,-76.997
6D202356,Multiple_Gunshots,29-Mar-18,6:34:23,WashingtonDC6D,38.887,-76.938
6D202359,Multiple_Gunshots,29-Mar-18,11:35:21,WashingtonDC6D,38.879,-76.935
6D202361,Multiple_Gunshots,29-Mar-18,13:05:11,WashingtonDC6D,38.894,-76.93
6D202362,Multiple_Gunshots,29-Mar-18,13:05:21,WashingtonDC6D,38.891,-76.93
6D202363,Multiple_Gunshots,29-Mar-18,13:05:26,WashingtonDC6D,38.899,-76.932
6D202364,Multiple_Gunshots,29-Mar-18,13:05:30,WashingtonDC6D,38.896,-76.93
6D202365,Multiple_Gunshots,29-Mar-18,13:05:40,WashingtonDC6D,38.899,-76.929
7D260100,Multiple_Gunshots,29-Mar-18,16:10:46,WashingtonDC7D,38.844,-76.985
6D202376,Multiple_Gunshots,29-Mar-18,21:08:38,WashingtonDC6D,38.883,-76.929
3D69046,Multiple_Gunshots,29-Mar-18,21:17:04,WashingtonDC3D,38.918,-77.016
5D84110,Multiple_Gunshots,29-Mar-18,23:57:28,WashingtonDC5D,38.894,-76.978
6D202377,Multiple_Gunshots,30-Mar-18,0:17:27,WashingtonDC6D,38.882,-76.939
6D202378,Multiple_Gunshots,30-Mar-18,0:18:16,WashingtonDC6D,38.88,-76.939
6D202379,Multiple_Gunshots,30-Mar-18,0:18:23,WashingtonDC6D,38.881,-76.939
7D260120,Multiple_Gunshots,30-Mar-18,20:47:00,WashingtonDC7D,38.833,-76.997
6D202391,Multiple_Gunshots,30-Mar-18,20:49:51,WashingtonDC6D,38.896,-76.931
6D202394,Multiple_Gunshots,31-Mar-18,0:17:31,WashingtonDC6D,38.894,-76.924
6D202395,Multiple_Gunshots,31-Mar-18,0:17:58,WashingtonDC6D,38.894,-76.924
7D260121,Multiple_Gunshots,31-Mar-18,2:29:51,WashingtonDC7D,38.855,-76.974
4D67504,Multiple_Gunshots,31-Mar-18,3:24:07,WashingtonDC4D,38.947,-77.02
6D202399,Multiple_Gunshots,31-Mar-18,12:35:35,WashingtonDC6D,38.879,-76.939
6D202400,Multiple_Gunshots,31-Mar-18,12:35:38,WashingtonDC6D,38.879,-76.939
6D202408,Multiple_Gunshots,31-Mar-18,20:05:25,WashingtonDC6D,38.896,-76.925
7D260136,Multiple_Gunshots,31-Mar-18,21:00:53,WashingtonDC7D,38.844,-76.997
6D202409,Multiple_Gunshots,31-Mar-18,22:18:22,WashingtonDC6D,38.88,-76.939
6D202411,Multiple_Gunshots,31-Mar-18,22:19:13,WashingtonDC6D,38.881,-76.939
